date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:50:58	83763/83763	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2003:20:59%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/notifications/kn	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/notifications/kn.html	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/)
08:50:59	83113/83113	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2003:20:59%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/39/result-announcement/kn	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/39/result-announcement/kn.html	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/)
08:50:59	9828/9828	---M--	200	added ('OK')	image/png	etag:%222664-5ac443258fe80%22	https://ceg.karnataka.gov.in/frontend/opt1/images/modal_icons/govt_apps/bmtc.png	C:/My%20Web%20Sites/WPT/ceg.karnataka.gov.in/frontend/opt1/images/modal_icons/govt_apps/bmtc.png	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/)
08:50:59	6845/6845	---M--	200	added ('OK')	image/png	etag:%221abd-5ac4432d31080%22	https://ceg.karnataka.gov.in/frontend/opt1/images/modal_icons/govt_apps/bhoomi.png	C:/My%20Web%20Sites/WPT/ceg.karnataka.gov.in/frontend/opt1/images/modal_icons/govt_apps/bhoomi.png	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/)
08:50:59	26365/26365	---M--	200	added ('OK')	image/png	etag:%2266fd-5ac44332e9e00%22	https://ceg.karnataka.gov.in/frontend/opt1/images/modal_icons/govt_apps/all_ayoga.png	C:/My%20Web%20Sites/WPT/ceg.karnataka.gov.in/frontend/opt1/images/modal_icons/govt_apps/all_ayoga.png	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/)
08:51:00	8981/8981	---M--	200	added ('OK')	image/png	etag:%222315-5ac4433d676c0%22	https://ceg.karnataka.gov.in/frontend/opt1/images/modal_icons/govt_apps/ksrtc.png	C:/My%20Web%20Sites/WPT/ceg.karnataka.gov.in/frontend/opt1/images/modal_icons/govt_apps/ksrtc.png	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/)
08:51:00	9358/9358	---M--	200	added ('OK')	image/png	etag:%22248e-5ac44338a2b80%22	https://ceg.karnataka.gov.in/frontend/opt1/images/modal_icons/govt_apps/gram_panchayat.png	C:/My%20Web%20Sites/WPT/ceg.karnataka.gov.in/frontend/opt1/images/modal_icons/govt_apps/gram_panchayat.png	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/)
08:51:00	8984/8984	---M--	200	added ('OK')	image/png	etag:%222318-5ac4434414680%22	https://ceg.karnataka.gov.in/frontend/opt1/images/modal_icons/govt_apps/karnataka_police.png	C:/My%20Web%20Sites/WPT/ceg.karnataka.gov.in/frontend/opt1/images/modal_icons/govt_apps/karnataka_police.png	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/)
08:51:01	96875/96875	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2003:21:01%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/sitemap/kn	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/sitemap/kn.html	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/)
08:51:01	9560/9560	---M--	200	added ('OK')	application/javascript	date:Fri,%2029%20Apr%202022%2006:59:27%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/js/custom.js?1708744821=	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/js/custombf2a.js	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/)
08:51:01	738/738	---M--	200	added ('OK')	application/javascript	date:Fri,%2029%20Apr%202022%2006:59:27%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/tabswipe/js/custom.js	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/tabswipe/js/custom.js	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/)
08:51:01	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Apr%202022%2006:59:26%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/fontawesome-webfont3e6e.eot	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/font-awesome.min.css)
08:51:02	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Apr%202022%2006:59:26%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/fontawesome-webfontd41d.eot	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/font-awesome.min.css)
08:51:02	77160/77160	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Apr%202022%2006:59:26%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/fontawesome-webfont3e6e.woff2	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/font-awesome.min.css)
08:51:02	98024/98024	---M--	200	added ('OK')	font/woff	date:Fri,%2029%20Apr%202022%2006:59:26%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/fontawesome-webfont3e6e.woff	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/font-awesome.min.css)
08:51:02	165548/165548	---M--	200	added ('OK')	font/ttf	date:Fri,%2029%20Apr%202022%2006:59:26%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/fontawesome-webfont3e6e.ttf	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/font-awesome.min.css)
08:51:03	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2029%20Apr%202022%2006:59:26%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/fontawesome-webfont3e6e.svg	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/font-awesome.min.css)
08:51:03	2799/2799	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2024%20Feb%202024%2003:21:03%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/owl/owl.video.play.png	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/owl/owl.video.play.png	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/owl/owl.carousel.min.css)
08:51:03	2799/2799	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2024%20Feb%202024%2003:21:04%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/glyphicons-halflings-regular.eot	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/bootstrap.min.css)
08:51:04	2799/2799	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2024%20Feb%202024%2003:21:04%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/glyphicons-halflings-regular.b7d41d.delayed	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/bootstrap.min.css)
08:51:04	2799/2799	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2024%20Feb%202024%2003:21:05%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/glyphicons-halflings-regular.b8.delayed	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/bootstrap.min.css)
08:51:04	2799/2799	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2024%20Feb%202024%2003:21:05%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/glyphicons-halflings-regular.b9.delayed	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/bootstrap.min.css)
08:51:05	2799/2799	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2024%20Feb%202024%2003:21:05%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/glyphicons-halflings-regular.ba.delayed	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/bootstrap.min.css)
08:51:05	1362/1362	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Apr%202022%2006:59:27%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/img/fancybox_sprite.png	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/img/fancybox_sprite.png	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/fancybox.css)
08:51:06	2799/2799	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2024%20Feb%202024%2003:21:06%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/img/fancybox_loading.gif	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/img/fancybox_loading.gif	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/fancybox.css)
08:51:06	2799/2799	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2024%20Feb%202024%2003:21:07%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/img/blank.gif	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/img/blank.bd.delayed	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/fancybox.css)
08:51:06	2799/2799	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2024%20Feb%202024%2003:21:07%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/img/fancybox_sprite@2x.png	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/img/fancybox_sprite@2x.be.delayed	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/fancybox.css)
08:51:07	2799/2799	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2024%20Feb%202024%2003:21:07%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/img/fancybox_loading@2x.gif	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/img/fancybox_loading@2x.bf.delayed	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/fancybox.css)
08:51:07	129526/129526	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2006:59:26%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/images/abt-vs-bg2.jpg	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/images/abt-vs-bg2.jpg	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/mystyle.css?1708744820=)
08:51:07	45404/45404	---M--	200	added ('OK')	font/ttf	date:Fri,%2029%20Apr%202022%2006:59:26%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/glyphicons/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/glyphicons/glyphicons-halflings-regular.ttf	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/mystyle.css?1708744820=)
08:51:08	158192/158192	---M--	200	added ('OK')	font/ttf	date:Fri,%2029%20Apr%202022%2006:59:26%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/poppins/Poppins-Regular.ttf	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/poppins/Poppins-Regular.ttf	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/mystyle.css?1708744820=)
08:51:08	153900/153900	---M--	200	added ('OK')	font/ttf	date:Fri,%2029%20Apr%202022%2006:59:26%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/poppins/Poppins-Bold.ttf	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/poppins/Poppins-Bold.ttf	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/mystyle.css?1708744820=)
08:51:08	155192/155192	---M--	200	added ('OK')	font/ttf	date:Fri,%2029%20Apr%202022%2006:59:26%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/poppins/Poppins-SemiBold.ttf	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/poppins/Poppins-SemiBold.ttf	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/mystyle.css?1708744820=)
08:51:08	96932/96932	---M--	200	added ('OK')	font/ttf	date:Fri,%2029%20Apr%202022%2006:59:26%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/OpenSans-Regular.ttf	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/fonts/OpenSans-Regular.ttf	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/mystyle.css?1708744820=)
08:51:09	2799/2799	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2024%20Feb%202024%2003:21:09%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/images/WZ8SGp.jpg	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/images/WZ8SGp.jpg	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/mystyle.css?1708744820=)
08:51:09	5714/5714	---M--	200	added ('OK')	image/png	etag:%221d901b6a8b138d2%22	https://seeklogo.com/images/G/google-logo-28FA7991AF-seeklogo.com.png	C:/My%20Web%20Sites/WPT/seeklogo.com/images/G/google-logo-28FA7991AF-seeklogo.com.png	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/mystyle.css?1708744820=)
08:51:10	2799/2799	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2024%20Feb%202024%2003:21:10%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/img/empresa-1-logo.svg	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/img/empresa-1-logo.svg	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/mystyle.css?1708744820=)
08:51:10	2718/2718	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Apr%202022%2006:59:26%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/images/box-shadow.png	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/images/box-shadow.png	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/mystyle.css?1708744820=)
08:51:10	2799/2799	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2024%20Feb%202024%2003:21:11%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/images1/core_values_bg.jpg	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/images1/core_values_bg.jpg	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/front/css/mymobile.css?1708744820=)
08:51:11	114267/114267	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:59:09%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/bootstrap-cerulean.min.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/bootstrap-cerulean.min.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:11	17097/17097	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:59:10%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/charisma-app.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/charisma-app.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:11	11416/11416	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:59:06%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/fullcalendar/dist/fullcalendar.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/fullcalendar/dist/fullcalendar.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:12	668/668	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:59:06%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/fullcalendar/dist/fullcalendar.print.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/fullcalendar/dist/fullcalendar.print.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:12	10751/10751	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:58:53%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/chosen/chosen.min.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/chosen/chosen.min.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:12	2922/2922	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:58:53%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/colorbox/example3/colorbox.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/colorbox/example3/colorbox.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:12	1433/1433	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:59:09%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/responsive-tables/responsive-tables.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/responsive-tables/responsive-tables.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:12	1722/1722	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:58:52%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/bootstrap-tour/build/css/bootstrap-tour.min.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/bootstrap-tour/build/css/bootstrap-tour.min.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:13	2116/2116	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:59:10%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/jquery.noty.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/jquery.noty.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:13	8752/8752	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:59:10%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/noty_theme_default.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/noty_theme_default.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:13	29647/29647	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:59:10%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/elfinder.min.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/elfinder.min.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:13	1825/1825	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:59:10%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/elfinder.theme.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/elfinder.theme.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:14	3901/3901	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:59:10%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/jquery.iphone.toggle.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/jquery.iphone.toggle.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:14	2543/2543	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:59:10%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/uploadify.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/uploadify.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:14	54881/54881	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:59:09%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/animate.min.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/animate.min.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:14	100/100	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2003:21:15%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/jqueryui.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/jqueryui.html	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:15	3606/3606	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Apr%202022%2006:59:10%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/custom_back.css	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/css/custom_back.css	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:15	83606/83606	---M--	200	added ('OK')	application/javascript	date:Fri,%2029%20Apr%202022%2006:59:07%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/jquery/jquery.min.js	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/jquery/jquery.min.js	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:15	95984/95984	---M--	200	added ('OK')	application/javascript	date:Fri,%2029%20Apr%202022%2006:59:10%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/js/crypto.js	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/js/crypto.js	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:15	4120/4120	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202024%2003:21:16%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/back/captcha?1708744824=	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/back/captcha21e0.html	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:16	539419/539419	---M--	200	added ('OK')	application/javascript	date:Fri,%2029%20Apr%202022%2006:59:11%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/js/jqueryui.js	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/js/jqueryui.js	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:16	31819/31819	---M--	200	added ('OK')	application/javascript	date:Fri,%2029%20Apr%202022%2006:58:50%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/bootstrap/dist/js/bootstrap.min.js	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/bootstrap/dist/js/bootstrap.min.js	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:16	1941/1941	---M--	200	added ('OK')	application/javascript	date:Fri,%2029%20Apr%202022%2006:59:10%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/js/jquery.cookie.js	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/js/jquery.cookie.js	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:16	28708/28708	---M--	200	added ('OK')	application/javascript	date:Fri,%2029%20Apr%202022%2006:59:09%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/moment/min/moment.min.js	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/moment/min/moment.min.js	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:17	56637/56637	---M--	200	added ('OK')	application/javascript	date:Fri,%2029%20Apr%202022%2006:59:06%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/fullcalendar/dist/fullcalendar.min.js	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/bower_components/fullcalendar/dist/fullcalendar.min.js	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
08:51:17	70742/70742	---M--	200	added ('OK')	application/javascript	date:Fri,%2029%20Apr%202022%2006:59:10%20GMT	https://gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/WPT/gpt.karnataka.gov.in/gwptbengaluru/public/assets/back/js/jquery.dataTables.min.js	(from https://gpt.karnataka.gov.in/gwptbengaluru/public/back/index)
